time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation
2023-01-01T00:00,9.2,90,,,994.0,0.0
2023-01-01T01:00,8.8,91,,,994.0,0.0
2023-01-01T02:00,8.2,92,,,993.6,0.0
2023-01-01T03:00,7.9,93,,,993.4,0.0
2023-01-01T04:00,7.9,93,,,993.4,0.0
2023-01-01T05:00,8.0,95,,,994.0,0.0
2023-01-01T06:00,8.0,95,,,994.6,0.0
2023-01-01T07:00,8.1,95,,,995.0,0.0
2023-01-01T08:00,9.5,90,,,995.7,0.0
2023-01-01T09:00,12.0,84,,,996.7,0.0
2023-01-01T10:00,14.4,75,,,997.4,0.0
2023-01-01T11:00,16.2,68,,,997.1,0.0
2023-01-01T12:00,17.3,63,,,996.1,0.0
2023-01-01T13:00,18.0,60,,,995.2,0.0
2023-01-01T14:00,18.3,56,,,994.4,0.0
2023-01-01T15:00,18.2,55,,,994.0,0.0
2023-01-01T16:00,17.4,62,,,994.1,0.0
2023-01-01T17:00,16.8,63,,,994.7,0.0
2023-01-01T18:00,15.8,67,,,994.8,0.0
2023-01-01T19:00,14.9,71,,,995.1,0.0
2023-01-01T20:00,12.0,82,,,995.5,0.0
2023-01-01T21:00,10.6,85,,,995.3,0.0
2023-01-01T22:00,10.8,82,,,995.5,0.0
2023-01-01T23:00,11.2,78,,,995.3,0.0
2023-01-02T00:00,9.3,86,,,995.1,0.0
2023-01-02T01:00,8.6,90,,,994.7,0.0
2023-01-02T02:00,8.1,92,,,994.1,0.0
2023-01-02T03:00,7.3,95,,,994.1,0.0
2023-01-02T04:00,8.9,92,,,993.9,0.0
2023-01-02T05:00,6.5,95,,,994.4,0.0
2023-01-02T06:00,6.7,95,,,995.1,0.0
2023-01-02T07:00,6.3,95,,,995.9,0.0
2023-01-02T08:00,8.8,91,,,996.9,0.0
2023-01-02T09:00,12.1,83,,,997.9,0.0
2023-01-02T10:00,15.0,73,,,998.4,0.0
2023-01-02T11:00,16.6,65,,,997.8,0.0
2023-01-02T12:00,17.5,58,,,996.9,0.0
2023-01-02T13:00,18.0,55,,,995.9,0.0
2023-01-02T14:00,18.2,53,,,995.1,0.0
2023-01-02T15:00,17.9,53,,,994.5,0.0
2023-01-02T16:00,17.0,59,,,994.6,0.0
2023-01-02T17:00,15.2,68,,,995.2,0.0
2023-01-02T18:00,14.1,73,,,995.8,0.0
2023-01-02T19:00,13.3,76,,,996.3,0.0
2023-01-02T20:00,12.8,77,,,996.7,0.0
2023-01-02T21:00,12.4,79,,,996.7,0.0
2023-01-02T22:00,12.2,80,,,996.8,0.0
2023-01-02T23:00,11.7,82,,180.0,996.5,0.0
2023-01-03T00:00,11.0,86,,,996.3,0.0
2023-01-03T01:00,10.4,90,,,995.8,0.0
2023-01-03T02:00,9.5,93,,,996.0,0.0
2023-01-03T03:00,8.5,98,,,995.6,0.0
2023-01-03T04:00,7.8,99,,,995.5,0.0
2023-01-03T05:00,6.0,98,,,995.5,0.0
2023-01-03T06:00,6.5,99,,,996.2,0.0
2023-01-03T07:00,6.7,99,,,997.0,0.0
2023-01-03T08:00,7.8,96,,,998.0,0.0
2023-01-03T09:00,9.7,93,,,999.0,0.0
2023-01-03T10:00,11.1,92,,,999.2,0.0
2023-01-03T11:00,13.6,78,,,999.1,0.0
2023-01-03T12:00,15.3,67,,,997.7,0.0
2023-01-03T13:00,16.2,62,,,996.8,0.0
2023-01-03T14:00,16.6,59,,,995.9,0.0
2023-01-03T15:00,16.5,57,,,995.3,0.0
2023-01-03T16:00,15.8,61,,,995.4,0.0
2023-01-03T17:00,11.9,81,,,995.8,0.0
2023-01-03T18:00,10.7,87,,,996.3,0.0
2023-01-03T19:00,10.0,88,,,996.8,0.0
2023-01-03T20:00,9.6,88,,,996.9,0.0
2023-01-03T21:00,8.9,90,,,997.0,0.0
2023-01-03T22:00,8.2,93,,,997.2,0.0
2023-01-03T23:00,7.6,95,,,997.2,0.0
2023-01-04T00:00,7.3,96,,,996.7,0.0
2023-01-04T01:00,7.3,96,,,996.5,0.0
2023-01-04T02:00,7.1,97,,,996.2,0.0
2023-01-04T03:00,6.8,97,,,995.9,0.0
2023-01-04T04:00,6.6,98,,,995.8,0.0
2023-01-04T05:00,5.4,99,,,996.7,0.0
2023-01-04T06:00,5.7,99,,,997.3,0.0
2023-01-04T07:00,5.9,99,,,997.9,0.0
2023-01-04T08:00,7.1,96,,,998.8,0.0
2023-01-04T09:00,9.1,90,,,999.6,0.0
2023-01-04T10:00,11.3,83,,,999.7,0.0
2023-01-04T11:00,13.2,76,,,998.9,0.0
2023-01-04T12:00,14.8,70,,,997.9,0.0
2023-01-04T13:00,15.8,65,,,996.6,0.0
2023-01-04T14:00,16.4,63,,,995.9,0.0
2023-01-04T15:00,16.5,62,,,995.5,0.0
2023-01-04T16:00,15.9,65,,,995.6,0.0
2023-01-04T17:00,11.1,87,,,996.3,0.0
2023-01-04T18:00,10.0,90,,,996.6,0.0
2023-01-04T19:00,9.5,91,,,996.7,0.0
2023-01-04T20:00,8.5,93,,,997.1,0.0
2023-01-04T21:00,7.6,95,,,997.3,0.0
2023-01-04T22:00,6.7,97,,,997.2,0.0
2023-01-04T23:00,7.1,97,,,997.4,0.0
2023-01-05T00:00,6.4,98,,,996.8,0.0
2023-01-05T01:00,5.8,99,,,996.5,0.0
2023-01-05T02:00,6.0,99,,,996.2,0.0
2023-01-05T03:00,5.9,99,,,996.0,0.0
2023-01-05T04:00,5.7,100,,,995.9,0.0
2023-01-05T05:00,5.4,99,5.5,281.0,996.8,0.0
2023-01-05T06:00,5.7,98,5.4,278.0,997.5,0.0
2023-01-05T07:00,5.8,99,5.9,284.0,998.2,0.0
2023-01-05T08:00,6.5,98,6.7,286.0,999.0,0.0
2023-01-05T09:00,7.8,97,7.2,288.0,1000.2,0.0
2023-01-05T10:00,9.1,95,6.2,280.0,1000.5,0.0
2023-01-05T11:00,11.4,83,5.9,284.0,1000.3,0.0
2023-01-05T12:00,13.3,76,5.5,302.0,999.2,0.0
2023-01-05T13:00,14.6,68,6.1,320.0,998.2,0.0
2023-01-05T14:00,15.4,64,7.1,330.0,997.2,0.0
2023-01-05T15:00,15.4,64,7.4,331.0,996.7,0.0
2023-01-05T16:00,14.9,67,6.1,332.0,996.6,0.0
2023-01-05T17:00,10.8,84,5.5,349.0,997.6,0.0
2023-01-05T18:00,9.8,86,5.4,360.0,998.0,0.0
2023-01-05T19:00,8.7,90,7.6,352.0,998.3,0.0
2023-01-05T20:00,8.7,92,8.0,342.0,999.0,0.0
2023-01-05T21:00,8.4,93,7.1,336.0,999.1,0.0
2023-01-05T22:00,6.9,96,7.9,344.0,999.1,0.0
2023-01-05T23:00,5.6,97,9.8,352.0,998.7,0.0
2023-01-06T00:00,4.9,99,10.9,354.0,998.3,0.0
2023-01-06T01:00,4.8,100,8.0,352.0,997.8,0.0
2023-01-06T02:00,4.9,99,2.6,286.0,997.2,0.0
2023-01-06T03:00,5.0,99,1.5,256.0,996.7,0.0
2023-01-06T04:00,5.0,99,2.6,254.0,996.3,0.0
2023-01-06T05:00,6.4,97,3.8,319.0,998.1,0.0
2023-01-06T06:00,6.9,97,3.6,323.0,998.5,0.0
2023-01-06T07:00,7.1,93,3.2,333.0,999.3,0.0
2023-01-06T08:00,7.4,91,3.5,336.0,1000.3,0.0
2023-01-06T09:00,7.9,86,4.4,305.0,1001.0,0.0
2023-01-06T10:00,9.3,80,4.1,285.0,1001.7,0.0
2023-01-06T11:00,10.6,76,3.9,292.0,1001.1,0.0
2023-01-06T12:00,12.1,73,3.9,292.0,1000.2,0.0
2023-01-06T13:00,13.1,71,5.2,304.0,999.0,0.0
2023-01-06T14:00,13.9,67,5.4,312.0,998.3,0.0
2023-01-06T15:00,14.1,66,6.1,310.0,997.6,0.0
2023-01-06T16:00,13.6,67,6.6,315.0,997.4,0.0
2023-01-06T17:00,10.6,82,6.4,333.0,997.5,0.0
2023-01-06T18:00,8.3,90,4.7,351.0,997.8,0.0
2023-01-06T19:00,8.4,91,4.5,346.0,998.2,0.0
2023-01-06T20:00,8.0,91,6.3,336.0,998.7,0.0
2023-01-06T21:00,6.1,94,9.1,342.0,998.3,0.0
2023-01-06T22:00,6.1,95,6.5,341.0,998.7,0.0
2023-01-06T23:00,5.3,96,7.8,347.0,998.4,0.0
2023-01-07T00:00,4.6,98,8.6,345.0,997.6,0.0
2023-01-07T01:00,4.0,99,8.1,339.0,997.1,0.0
2023-01-07T02:00,4.4,99,5.6,315.0,996.5,0.0
2023-01-07T03:00,4.5,99,6.1,310.0,996.1,0.0
2023-01-07T04:00,4.3,100,6.1,270.0,995.7,0.0
2023-01-07T05:00,3.8,99,7.2,288.0,996.6,0.0
2023-01-07T06:00,4.7,97,6.9,261.0,997.2,0.0
2023-01-07T07:00,5.4,96,10.5,301.0,998.0,0.0
2023-01-07T08:00,5.9,97,11.3,297.0,998.7,0.0
2023-01-07T09:00,6.9,93,10.9,297.0,999.0,0.0
2023-01-07T10:00,8.8,85,9.9,303.0,999.4,0.0
2023-01-07T11:00,10.8,79,8.9,302.0,998.7,0.0
2023-01-07T12:00,12.6,73,7.2,297.0,997.6,0.0
2023-01-07T13:00,14.2,67,5.9,308.0,996.4,0.0
2023-01-07T14:00,15.1,64,5.6,315.0,995.4,0.0
2023-01-07T15:00,15.3,63,5.2,304.0,994.6,0.0
2023-01-07T16:00,14.7,67,4.0,297.0,994.3,0.0
2023-01-07T17:00,10.1,85,5.9,322.0,994.8,0.0
2023-01-07T18:00,8.9,87,5.6,320.0,995.2,0.0
2023-01-07T19:00,8.6,88,6.1,310.0,995.9,0.0
2023-01-07T20:00,8.3,88,6.6,315.0,996.1,0.0
2023-01-07T21:00,7.9,89,7.4,313.0,996.2,0.0
2023-01-07T22:00,7.4,92,7.4,309.0,996.2,0.0
2023-01-07T23:00,6.8,94,7.1,300.0,995.4,0.0
2023-01-08T00:00,6.4,95,6.6,292.0,994.7,0.0
2023-01-08T01:00,6.0,97,6.7,286.0,993.9,0.0
2023-01-08T02:00,5.8,97,7.4,284.0,993.3,0.0
2023-01-08T03:00,5.8,97,7.0,282.0,992.8,0.0
2023-01-08T04:00,5.8,98,7.7,281.0,992.6,0.0
2023-01-08T05:00,5.7,99,10.1,305.0,993.5,0.0
2023-01-08T06:00,6.0,100,9.7,297.0,993.9,0.0
2023-01-08T07:00,6.5,99,10.9,297.0,994.5,0.0
2023-01-08T08:00,7.1,99,11.3,297.0,995.0,0.0
2023-01-08T09:00,8.2,97,11.4,294.0,995.7,0.0
2023-01-08T10:00,10.0,89,11.2,303.0,996.2,0.0
2023-01-08T11:00,12.4,80,9.7,301.0,995.5,0.0
2023-01-08T12:00,14.4,74,8.4,301.0,994.5,0.0
2023-01-08T13:00,15.9,69,8.3,304.0,993.5,0.0
2023-01-08T14:00,16.8,66,7.9,300.0,992.6,0.0
2023-01-08T15:00,17.1,64,7.7,281.0,992.4,0.0
2023-01-08T16:00,16.5,69,6.8,270.0,992.6,0.0
2023-01-08T17:00,11.8,88,7.6,295.0,992.5,0.0
2023-01-08T18:00,10.7,88,7.2,333.0,993.1,0.0
2023-01-08T19:00,11.1,86,7.6,3.0,993.7,0.0
2023-01-08T20:00,9.4,91,8.7,17.0,994.1,0.0
2023-01-08T21:00,11.2,88,6.8,18.0,994.5,0.0
2023-01-08T22:00,11.1,88,3.3,354.0,994.5,0.0
2023-01-08T23:00,11.2,87,2.9,240.0,994.5,0.0
2023-01-09T00:00,10.8,87,3.4,252.0,994.0,0.0
2023-01-09T01:00,8.2,93,2.5,262.0,993.5,0.0
2023-01-09T02:00,6.0,99,3.3,257.0,993.0,0.0
2023-01-09T03:00,5.7,100,4.0,260.0,992.4,0.0
2023-01-09T04:00,6.6,100,3.6,276.0,992.6,0.0
2023-01-09T05:00,6.6,99,3.6,270.0,993.9,0.0
2023-01-09T06:00,6.6,99,2.9,263.0,994.8,0.0
2023-01-09T07:00,6.6,98,2.9,270.0,995.6,0.0
2023-01-09T08:00,7.4,98,2.4,297.0,996.3,0.0
2023-01-09T09:00,8.7,96,3.1,324.0,997.1,0.0
2023-01-09T10:00,10.7,91,2.6,326.0,997.5,0.0
2023-01-09T11:00,12.6,88,2.9,330.0,997.0,0.0
2023-01-09T12:00,15.3,78,4.5,331.0,996.1,0.0
2023-01-09T13:00,16.8,70,5.6,333.0,995.1,0.0
2023-01-09T14:00,17.2,66,5.0,330.0,994.2,0.0
2023-01-09T15:00,17.4,65,4.4,325.0,993.8,0.0
2023-01-09T16:00,16.9,70,3.9,326.0,993.9,0.0
2023-01-09T17:00,13.8,86,7.1,330.0,993.7,0.0
2023-01-09T18:00,13.4,85,6.9,321.0,994.0,0.0
2023-01-09T19:00,13.0,87,7.0,325.0,994.3,0.0
2023-01-09T20:00,12.2,89,7.2,333.0,994.7,0.0
2023-01-09T21:00,12.5,89,5.0,330.0,994.9,0.0
2023-01-09T22:00,10.5,95,3.1,306.0,994.8,0.0
2023-01-09T23:00,10.5,95,4.7,266.0,994.7,0.0
2023-01-10T00:00,9.6,96,5.1,266.0,994.1,0.0
2023-01-10T01:00,9.4,97,5.1,309.0,994.0,0.0
2023-01-10T02:00,9.4,97,5.2,326.0,993.6,0.0
2023-01-10T03:00,9.5,97,5.2,344.0,993.4,0.0
2023-01-10T04:00,8.8,98,5.0,330.0,993.3,0.0
2023-01-10T05:00,7.5,99,4.6,309.0,994.3,0.0
2023-01-10T06:00,7.6,99,4.7,293.0,994.7,0.0
2023-01-10T07:00,7.6,98,5.4,290.0,995.1,0.0
2023-01-10T08:00,8.3,96,5.9,281.0,995.6,0.0
2023-01-10T09:00,9.2,95,5.7,288.0,996.4,0.0
2023-01-10T10:00,10.7,95,7.1,300.0,996.3,0.0
2023-01-10T11:00,12.9,88,7.9,286.0,995.8,0.0
2023-01-10T12:00,15.5,78,8.8,282.0,994.6,0.0
2023-01-10T13:00,17.2,71,9.8,287.0,993.6,0.0
2023-01-10T14:00,18.1,67,10.0,296.0,992.6,0.0
2023-01-10T15:00,18.4,66,11.1,299.0,992.2,0.0
2023-01-10T16:00,17.8,69,10.4,304.0,992.0,0.0
2023-01-10T17:00,14.0,85,6.1,310.0,992.1,0.0
2023-01-10T18:00,12.1,89,6.9,317.0,992.2,0.0
2023-01-10T19:00,11.4,91,7.1,330.0,992.4,0.0
2023-01-10T20:00,11.3,91,7.1,330.0,992.9,0.0
2023-01-10T21:00,10.7,92,5.9,308.0,992.6,0.0
2023-01-10T22:00,10.4,93,6.3,294.0,992.6,0.0
2023-01-10T23:00,9.9,95,6.8,295.0,992.2,0.0
2023-01-11T00:00,9.5,96,6.6,299.0,991.6,0.0
2023-01-11T01:00,8.8,97,6.3,301.0,990.5,0.0
2023-01-11T02:00,8.7,97,5.8,300.0,989.8,0.0
2023-01-11T03:00,8.4,98,3.4,302.0,989.1,0.0
2023-01-11T04:00,8.4,99,4.9,306.0,988.7,0.0
2023-01-11T05:00,7.6,99,7.9,300.0,989.8,0.0
2023-01-11T06:00,7.7,100,8.3,304.0,990.2,0.0
2023-01-11T07:00,8.0,99,6.6,299.0,990.7,0.0
2023-01-11T08:00,8.6,98,6.5,304.0,991.3,0.0
2023-01-11T09:00,9.5,97,5.2,295.0,991.9,0.0
2023-01-11T10:00,11.6,90,3.8,229.0,992.2,0.0
2023-01-11T11:00,14.3,82,3.0,194.0,991.5,0.0
2023-01-11T12:00,16.7,71,1.3,124.0,990.4,0.0
2023-01-11T13:00,18.4,61,2.3,108.0,989.2,0.0
2023-01-11T14:00,19.4,56,3.9,112.0,988.3,0.0
2023-01-11T15:00,19.7,54,4.9,107.0,987.5,0.0
2023-01-11T16:00,18.9,64,6.5,96.0,987.3,0.0
2023-01-11T17:00,14.8,76,7.2,108.0,987.1,0.0
2023-01-11T18:00,13.6,81,9.4,108.0,987.6,0.0
2023-01-11T19:00,12.8,85,11.2,105.0,988.0,0.0
2023-01-11T20:00,12.3,87,12.3,97.0,988.6,0.0
2023-01-11T21:00,11.7,90,12.3,83.0,989.0,0.0
2023-01-11T22:00,11.4,93,11.2,92.0,989.2,0.0
2023-01-11T23:00,11.5,93,10.4,90.0,989.2,0.0
2023-01-12T00:00,12.0,89,11.5,76.0,988.9,0.1
2023-01-12T01:00,11.3,92,12.7,82.0,988.9,0.0
2023-01-12T02:00,11.0,91,14.0,102.0,988.2,0.0
2023-01-12T03:00,11.2,88,14.6,99.0,987.7,0.0
2023-01-12T04:00,11.3,87,14.8,91.0,987.2,0.0
2023-01-12T05:00,10.5,91,15.5,78.0,987.7,0.0
2023-01-12T06:00,10.2,91,14.0,90.0,987.6,0.0
2023-01-12T07:00,9.8,92,13.1,98.0,988.2,0.0
2023-01-12T08:00,11.5,85,16.2,127.0,988.5,0.0
2023-01-12T09:00,14.1,77,17.8,138.0,989.2,0.0
2023-01-12T10:00,16.4,69,18.2,141.0,989.5,0.0
2023-01-12T11:00,18.2,63,17.4,142.0,989.2,0.0
2023-01-12T12:00,19.1,63,16.1,140.0,988.2,0.0
2023-01-12T13:00,19.7,64,14.0,132.0,987.0,0.0
2023-01-12T14:00,20.1,64,12.8,128.0,986.3,0.0
2023-01-12T15:00,19.8,65,10.5,153.0,985.8,0.0
2023-01-12T16:00,19.0,67,10.5,142.0,985.8,0.0
2023-01-12T17:00,17.0,77,8.3,146.0,985.4,0.0
2023-01-12T18:00,15.9,81,10.7,147.0,985.8,0.0
2023-01-12T19:00,15.1,85,10.7,147.0,986.2,0.0
2023-01-12T20:00,14.5,87,11.4,145.0,986.5,0.0
2023-01-12T21:00,13.9,89,10.7,138.0,987.0,0.0
2023-01-12T22:00,13.1,92,9.7,129.0,987.1,0.0
2023-01-12T23:00,12.6,92,10.1,125.0,987.1,0.0
2023-01-13T00:00,12.0,92,9.2,111.0,986.8,0.0
2023-01-13T01:00,11.6,92,9.1,108.0,986.5,0.0
2023-01-13T02:00,11.3,92,8.9,111.0,986.1,0.0
2023-01-13T03:00,10.8,94,10.2,108.0,985.7,0.0
2023-01-13T04:00,10.6,94,10.5,96.0,986.0,0.0
2023-01-13T05:00,11.1,94,8.6,90.0,986.5,0.6
2023-01-13T06:00,11.5,92,7.1,75.0,987.2,0.6
2023-01-13T07:00,11.3,90,9.2,69.0,988.0,5.2
2023-01-13T08:00,12.3,87,11.7,99.0,988.8,1.0
2023-01-13T09:00,13.9,84,13.1,111.0,989.8,1.4
2023-01-13T10:00,15.4,80,12.8,101.0,990.2,0.0
2023-01-13T11:00,16.5,78,11.7,108.0,990.0,4.3
2023-01-13T12:00,16.9,81,9.6,77.0,989.3,3.8
2023-01-13T13:00,17.2,78,7.6,93.0,988.3,1.2
2023-01-13T14:00,17.9,74,5.5,122.0,987.7,0.1
2023-01-13T15:00,18.6,72,2.9,180.0,987.5,0.0
2023-01-13T16:00,18.4,73,3.3,229.0,987.4,0.0
2023-01-13T17:00,16.7,83,5.7,325.0,987.6,0.0
2023-01-13T18:00,14.6,91,4.6,288.0,988.3,0.0
2023-01-13T19:00,14.4,93,7.6,315.0,988.9,0.0
2023-01-13T20:00,13.4,94,6.3,301.0,989.6,0.0
2023-01-13T21:00,13.0,94,5.2,286.0,990.2,0.0
2023-01-13T22:00,12.9,94,6.2,324.0,990.5,0.0
2023-01-13T23:00,12.5,96,5.6,315.0,990.3,0.0
2023-01-14T00:00,12.2,97,7.9,321.0,990.3,0.0
2023-01-14T01:00,11.7,98,8.7,308.0,990.2,0.0
2023-01-14T02:00,11.3,98,10.1,297.0,990.1,0.0
2023-01-14T03:00,11.1,98,10.3,295.0,990.1,0.0
2023-01-14T04:00,10.9,99,12.2,294.0,990.1,0.0
2023-01-14T05:00,10.4,98,13.5,299.0,990.2,0.0
2023-01-14T06:00,10.3,98,14.0,305.0,990.8,0.0
2023-01-14T07:00,10.4,96,13.9,307.0,991.9,0.0
2023-01-14T08:00,10.7,92,14.3,309.0,992.6,0.0
2023-01-14T09:00,11.7,84,14.0,305.0,993.6,0.0
2023-01-14T10:00,13.1,75,13.2,299.0,993.9,0.0
2023-01-14T11:00,14.6,69,13.3,303.0,993.5,0.0
2023-01-14T12:00,15.9,61,14.4,307.0,992.6,0.0
2023-01-14T13:00,16.7,53,15.1,310.0,991.4,0.0
2023-01-14T14:00,17.0,48,14.3,309.0,990.8,0.0
2023-01-14T15:00,16.7,46,14.8,304.0,990.4,0.0
2023-01-14T16:00,15.8,49,13.2,299.0,990.4,0.0
2023-01-14T17:00,13.3,59,9.1,304.0,990.6,0.0
2023-01-14T18:00,11.6,63,9.2,296.0,991.0,0.0
2023-01-14T19:00,10.6,63,9.6,290.0,991.6,0.0
2023-01-14T20:00,9.6,62,10.5,297.0,991.9,0.0
2023-01-14T21:00,8.9,66,9.8,298.0,992.1,0.0
2023-01-14T22:00,8.4,70,8.9,291.0,992.0,0.0
2023-01-14T23:00,8.0,74,8.5,298.0,991.5,0.0
2023-01-15T00:00,7.5,79,9.3,306.0,991.3,0.0
2023-01-15T01:00,7.0,84,10.2,302.0,991.1,0.0
2023-01-15T02:00,6.6,87,11.1,299.0,990.5,0.0
2023-01-15T03:00,6.3,89,11.6,300.0,990.3,0.0
2023-01-15T04:00,6.1,90,12.6,297.0,990.1,0.0
2023-01-15T05:00,6.0,84,12.4,287.0,990.2,0.0
2023-01-15T06:00,5.7,81,12.0,286.0,990.5,0.0
2023-01-15T07:00,5.5,80,12.5,282.0,990.8,0.0
2023-01-15T08:00,6.8,77,13.6,281.0,991.6,0.0
2023-01-15T09:00,8.9,69,13.8,285.0,992.5,0.0
2023-01-15T10:00,11.2,59,13.8,290.0,992.7,0.0
2023-01-15T11:00,13.1,51,14.2,294.0,992.0,0.0
2023-01-15T12:00,14.5,43,14.9,302.0,991.0,0.0
2023-01-15T13:00,15.1,40,14.4,307.0,990.0,0.0
2023-01-15T14:00,15.3,40,14.7,306.0,989.3,0.0
2023-01-15T15:00,15.1,39,15.3,304.0,988.7,0.0
2023-01-15T16:00,14.5,41,13.5,304.0,988.6,0.0
2023-01-15T17:00,11.6,53,7.0,305.0,988.6,0.0
2023-01-15T18:00,9.7,61,9.0,293.0,988.7,0.0
2023-01-15T19:00,9.0,64,8.9,284.0,989.2,0.0
2023-01-15T20:00,8.3,66,9.2,281.0,989.8,0.0
2023-01-15T21:00,7.9,67,8.8,289.0,990.2,0.0
2023-01-15T22:00,7.4,65,8.4,295.0,990.2,0.0
2023-01-15T23:00,6.9,65,7.9,300.0,990.4,0.0
2023-01-16T00:00,6.3,66,7.0,305.0,990.0,0.0
2023-01-16T01:00,5.7,68,6.9,309.0,989.9,0.0
2023-01-16T02:00,5.1,71,7.1,315.0,989.6,0.0
2023-01-16T03:00,4.7,73,6.6,319.0,989.3,0.0
2023-01-16T04:00,4.2,75,6.0,303.0,989.3,0.0
2023-01-16T05:00,4.2,79,6.2,263.0,990.2,0.0
2023-01-16T06:00,3.9,80,6.5,264.0,990.6,0.0
2023-01-16T07:00,3.7,80,6.9,261.0,991.3,0.0
2023-01-16T08:00,5.7,73,8.3,265.0,992.4,0.0
2023-01-16T09:00,8.5,66,6.9,276.0,993.6,0.0
2023-01-16T10:00,11.0,59,7.3,290.0,994.3,0.0
2023-01-16T11:00,13.1,53,8.3,304.0,994.0,0.0
2023-01-16T12:00,14.6,47,9.7,318.0,993.1,0.0
2023-01-16T13:00,15.3,44,11.4,325.0,992.1,0.0
2023-01-16T14:00,15.5,43,12.5,327.0,991.1,0.0
2023-01-16T15:00,15.4,44,12.7,325.0,990.6,0.0
2023-01-16T16:00,14.8,47,11.8,320.0,990.5,0.0
2023-01-16T17:00,12.2,59,6.6,315.0,990.5,0.0
2023-01-16T18:00,10.7,63,7.3,303.0,991.0,0.0
2023-01-16T19:00,9.9,64,7.9,309.0,991.6,0.0
2023-01-16T20:00,9.2,65,8.9,317.0,992.2,0.0
2023-01-16T21:00,8.5,67,8.9,320.0,992.2,0.0
2023-01-16T22:00,7.8,67,9.2,321.0,991.9,0.0
2023-01-16T23:00,6.8,71,8.2,319.0,991.7,0.0
2023-01-17T00:00,6.0,74,6.7,306.0,991.4,0.0
2023-01-17T01:00,5.7,75,6.8,302.0,990.9,0.0
2023-01-17T02:00,5.1,76,6.6,292.0,990.6,0.0
2023-01-17T03:00,4.6,79,6.3,283.0,990.5,0.0
2023-01-17T04:00,4.2,80,6.9,279.0,990.4,0.0
2023-01-17T05:00,4.0,84,7.7,281.0,991.0,0.0
2023-01-17T06:00,3.8,85,7.2,273.0,991.4,0.0
2023-01-17T07:00,3.6,86,7.2,264.0,992.1,0.0
2023-01-17T08:00,5.6,78,9.0,272.0,992.8,0.0
2023-01-17T09:00,8.6,69,8.0,280.0,993.6,0.0
2023-01-17T10:00,11.3,61,8.3,288.0,994.2,0.0
2023-01-17T11:00,13.6,52,9.7,297.0,993.9,0.0
2023-01-17T12:00,15.1,45,11.2,310.0,993.1,0.0
2023-01-17T13:00,16.0,40,12.0,314.0,992.0,0.0
2023-01-17T14:00,16.4,37,12.7,313.0,991.2,0.0
2023-01-17T15:00,16.2,36,12.5,314.0,990.7,0.0
2023-01-17T16:00,15.5,39,11.0,319.0,990.9,0.0
2023-01-17T17:00,12.6,51,7.1,315.0,990.9,0.0
2023-01-17T18:00,11.0,56,7.1,319.0,991.1,0.0
2023-01-17T19:00,9.5,60,8.2,322.0,991.6,0.0
2023-01-17T20:00,8.3,65,8.4,329.0,992.3,0.0
2023-01-17T21:00,7.2,69,8.4,317.0,992.7,0.0
2023-01-17T22:00,6.4,70,8.2,308.0,993.0,0.0
2023-01-17T23:00,5.7,73,7.6,295.0,993.1,0.0
2023-01-18T00:00,5.0,76,5.9,284.0,992.7,0.0
2023-01-18T01:00,4.6,77,5.7,288.0,992.5,0.0
2023-01-18T02:00,4.3,79,6.4,308.0,992.2,0.0
2023-01-18T03:00,3.8,81,4.6,315.0,991.8,0.0
2023-01-18T04:00,3.6,81,5.1,321.0,991.5,0.0
2023-01-18T05:00,3.6,85,6.0,327.0,992.6,0.0
2023-01-18T06:00,3.2,86,6.4,286.0,992.9,0.0
2023-01-18T07:00,3.6,83,6.9,261.0,994.1,0.0
2023-01-18T08:00,6.1,74,6.9,261.0,995.3,0.0
2023-01-18T09:00,9.5,66,4.8,283.0,996.5,0.0
2023-01-18T10:00,12.3,56,5.2,295.0,997.2,0.0
2023-01-18T11:00,14.3,48,6.9,313.0,996.4,0.0
2023-01-18T12:00,15.6,42,7.9,321.0,995.5,0.0
2023-01-18T13:00,16.3,40,8.8,325.0,994.6,0.0
2023-01-18T14:00,16.6,40,8.3,326.0,993.6,0.0
2023-01-18T15:00,16.5,40,8.7,312.0,992.9,0.0
2023-01-18T16:00,15.9,43,8.7,300.0,992.7,0.0
2023-01-18T17:00,13.1,54,7.4,284.0,992.1,0.0
2023-01-18T18:00,11.6,57,9.2,281.0,992.4,0.0
2023-01-18T19:00,10.2,63,8.8,282.0,992.7,0.0
2023-01-18T20:00,8.7,71,7.2,297.0,993.0,0.0
2023-01-18T21:00,8.0,73,6.4,308.0,993.6,0.0
2023-01-18T22:00,6.9,77,6.4,322.0,993.6,0.0
2023-01-18T23:00,7.8,70,5.4,318.0,993.5,0.0
2023-01-19T00:00,6.7,75,5.9,322.0,993.6,0.0
2023-01-19T01:00,7.0,73,6.6,319.0,993.7,0.0
2023-01-19T02:00,7.0,72,6.4,317.0,993.4,0.0
2023-01-19T03:00,6.4,75,5.9,313.0,993.1,0.0
2023-01-19T04:00,7.8,69,8.0,324.0,993.2,0.0
2023-01-19T05:00,8.3,71,7.9,300.0,993.4,0.0
2023-01-19T06:00,8.2,73,6.2,306.0,993.8,0.0
2023-01-19T07:00,8.2,75,6.9,279.0,994.7,0.3
